,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
92,23,FP1,87,-15.94,a,S2 match,0,co2a0000365,0.33984375
93,23,FP1,88,-15.94,a,S2 match,0,co2a0000365,0.34375
94,23,FP1,89,-16.917,a,S2 match,0,co2a0000365,0.34765625
95,23,FP1,90,-17.893,a,S2 match,0,co2a0000365,0.3515625
96,23,FP1,91,-17.405,a,S2 match,0,co2a0000365,0.35546875
97,23,FP1,92,-15.94,a,S2 match,0,co2a0000365,0.359375
98,23,FP1,93,-14.964,a,S2 match,0,co2a0000365,0.36328125
99,23,FP1,94,-16.429,a,S2 match,0,co2a0000365,0.3671875
100,23,FP1,95,-19.358,a,S2 match,0,co2a0000365,0.37109375
101,23,FP1,96,-22.288,a,S2 match,0,co2a0000365,0.375
102,23,FP1,97,-22.288,a,S2 match,0,co2a0000365,0.37890625
103,23,FP1,98,-19.847,a,S2 match,0,co2a0000365,0.3828125
104,23,FP1,99,-16.917,a,S2 match,0,co2a0000365,0.38671875
105,23,FP1,100,-14.964,a,S2 match,0,co2a0000365,0.390625
106,23,FP1,101,-15.94,a,S2 match,0,co2a0000365,0.39453125
107,23,FP1,102,-19.358,a,S2 match,0,co2a0000365,0.3984375
108,23,FP1,103,-21.8,a,S2 match,0,co2a0000365,0.40234375
109,23,FP1,104,-22.776,a,S2 match,0,co2a0000365,0.40625
110,23,FP1,105,-21.8,a,S2 match,0,co2a0000365,0.41015625
111,23,FP1,106,-20.335,a,S2 match,0,co2a0000365,0.4140625
112,23,FP1,107,-19.847,a,S2 match,0,co2a0000365,0.41796875
113,23,FP1,108,-20.335,a,S2 match,0,co2a0000365,0.421875
114,23,FP1,109,-21.311,a,S2 match,0,co2a0000365,0.42578125
115,23,FP1,110,-20.823,a,S2 match,0,co2a0000365,0.4296875
116,23,FP1,111,-18.87,a,S2 match,0,co2a0000365,0.43359375
117,23,FP1,112,-16.429,a,S2 match,0,co2a0000365,0.4375
118,23,FP1,113,-14.964,a,S2 match,0,co2a0000365,0.44140625
119,23,FP1,114,-14.964,a,S2 match,0,co2a0000365,0.4453125
120,23,FP1,115,-16.429,a,S2 match,0,co2a0000365,0.44921875
121,23,FP1,116,-18.382,a,S2 match,0,co2a0000365,0.453125
122,23,FP1,117,-19.358,a,S2 match,0,co2a0000365,0.45703125
123,23,FP1,118,-20.335,a,S2 match,0,co2a0000365,0.4609375
124,23,FP1,119,-20.823,a,S2 match,0,co2a0000365,0.46484375
125,23,FP1,120,-20.823,a,S2 match,0,co2a0000365,0.46875
126,23,FP1,121,-20.335,a,S2 match,0,co2a0000365,0.47265625
127,23,FP1,122,-18.87,a,S2 match,0,co2a0000365,0.4765625
128,23,FP1,123,-18.382,a,S2 match,0,co2a0000365,0.48046875
129,23,FP1,124,-17.405,a,S2 match,0,co2a0000365,0.484375
130,23,FP1,125,-18.87,a,S2 match,0,co2a0000365,0.48828125
131,23,FP1,126,-20.823,a,S2 match,0,co2a0000365,0.4921875
132,23,FP1,127,-21.8,a,S2 match,0,co2a0000365,0.49609375
133,23,FP1,128,-20.823,a,S2 match,0,co2a0000365,0.5
134,23,FP1,129,-18.382,a,S2 match,0,co2a0000365,0.50390625
135,23,FP1,130,-15.94,a,S2 match,0,co2a0000365,0.5078125
136,23,FP1,131,-13.987,a,S2 match,0,co2a0000365,0.51171875
137,23,FP1,132,-13.499,a,S2 match,0,co2a0000365,0.515625
138,23,FP1,133,-13.987,a,S2 match,0,co2a0000365,0.51953125
139,23,FP1,134,-14.476,a,S2 match,0,co2a0000365,0.5234375
140,23,FP1,135,-14.476,a,S2 match,0,co2a0000365,0.52734375
141,23,FP1,136,-14.964,a,S2 match,0,co2a0000365,0.53125
142,23,FP1,137,-16.917,a,S2 match,0,co2a0000365,0.53515625
143,23,FP1,138,-18.382,a,S2 match,0,co2a0000365,0.5390625
144,23,FP1,139,-18.382,a,S2 match,0,co2a0000365,0.54296875
145,23,FP1,140,-17.405,a,S2 match,0,co2a0000365,0.546875
146,23,FP1,141,-15.452,a,S2 match,0,co2a0000365,0.55078125
147,23,FP1,142,-14.964,a,S2 match,0,co2a0000365,0.5546875
148,23,FP1,143,-13.987,a,S2 match,0,co2a0000365,0.55859375
149,23,FP1,144,-13.011,a,S2 match,0,co2a0000365,0.5625
150,23,FP1,145,-11.058,a,S2 match,0,co2a0000365,0.56640625
151,23,FP1,146,-9.593,a,S2 match,0,co2a0000365,0.5703125
152,23,FP1,147,-10.081,a,S2 match,0,co2a0000365,0.57421875
153,23,FP1,148,-13.011,a,S2 match,0,co2a0000365,0.578125
154,23,FP1,149,-17.893,a,S2 match,0,co2a0000365,0.58203125
155,23,FP1,150,-21.311,a,S2 match,0,co2a0000365,0.5859375
156,23,FP1,151,-22.288,a,S2 match,0,co2a0000365,0.58984375
157,23,FP1,152,-20.335,a,S2 match,0,co2a0000365,0.59375
158,23,FP1,153,-17.405,a,S2 match,0,co2a0000365,0.59765625
159,23,FP1,154,-15.452,a,S2 match,0,co2a0000365,0.6015625
160,23,FP1,155,-15.452,a,S2 match,0,co2a0000365,0.60546875
161,23,FP1,156,-16.429,a,S2 match,0,co2a0000365,0.609375
162,23,FP1,157,-16.917,a,S2 match,0,co2a0000365,0.61328125
163,23,FP1,158,-16.917,a,S2 match,0,co2a0000365,0.6171875
164,23,FP1,159,-16.917,a,S2 match,0,co2a0000365,0.62109375
165,23,FP1,160,-16.429,a,S2 match,0,co2a0000365,0.625
166,23,FP1,161,-15.94,a,S2 match,0,co2a0000365,0.62890625
167,23,FP1,162,-14.964,a,S2 match,0,co2a0000365,0.6328125
168,23,FP1,163,-13.011,a,S2 match,0,co2a0000365,0.63671875
169,23,FP1,164,-11.546,a,S2 match,0,co2a0000365,0.640625
170,23,FP1,165,-11.058,a,S2 match,0,co2a0000365,0.64453125
171,23,FP1,166,-11.546,a,S2 match,0,co2a0000365,0.6484375
172,23,FP1,167,-13.011,a,S2 match,0,co2a0000365,0.65234375
173,23,FP1,168,-14.964,a,S2 match,0,co2a0000365,0.65625
174,23,FP1,169,-15.94,a,S2 match,0,co2a0000365,0.66015625
175,23,FP1,170,-15.94,a,S2 match,0,co2a0000365,0.6640625
176,23,FP1,171,-15.452,a,S2 match,0,co2a0000365,0.66796875
177,23,FP1,172,-14.476,a,S2 match,0,co2a0000365,0.671875
178,23,FP1,173,-13.011,a,S2 match,0,co2a0000365,0.67578125
179,23,FP1,174,-10.569,a,S2 match,0,co2a0000365,0.6796875
180,23,FP1,175,-9.104,a,S2 match,0,co2a0000365,0.68359375
181,23,FP1,176,-7.64,a,S2 match,0,co2a0000365,0.6875
182,23,FP1,177,-7.151,a,S2 match,0,co2a0000365,0.69140625
183,23,FP1,178,-6.663,a,S2 match,0,co2a0000365,0.6953125
184,23,FP1,179,-6.175,a,S2 match,0,co2a0000365,0.69921875
185,23,FP1,180,-6.175,a,S2 match,0,co2a0000365,0.703125
186,23,FP1,181,-6.663,a,S2 match,0,co2a0000365,0.70703125
187,23,FP1,182,-8.128,a,S2 match,0,co2a0000365,0.7109375
188,23,FP1,183,-10.081,a,S2 match,0,co2a0000365,0.71484375
189,23,FP1,184,-11.058,a,S2 match,0,co2a0000365,0.71875
190,23,FP1,185,-10.569,a,S2 match,0,co2a0000365,0.72265625
191,23,FP1,186,-9.104,a,S2 match,0,co2a0000365,0.7265625
192,23,FP1,187,-9.104,a,S2 match,0,co2a0000365,0.73046875
193,23,FP1,188,-11.058,a,S2 match,0,co2a0000365,0.734375
194,23,FP1,189,-13.499,a,S2 match,0,co2a0000365,0.73828125
195,23,FP1,190,-14.476,a,S2 match,0,co2a0000365,0.7421875
196,23,FP1,191,-12.034,a,S2 match,0,co2a0000365,0.74609375
197,23,FP1,192,-9.104,a,S2 match,0,co2a0000365,0.75
198,23,FP1,193,-7.64,a,S2 match,0,co2a0000365,0.75390625
199,23,FP1,194,-10.081,a,S2 match,0,co2a0000365,0.7578125
200,23,FP1,195,-15.452,a,S2 match,0,co2a0000365,0.76171875
201,23,FP1,196,-19.847,a,S2 match,0,co2a0000365,0.765625
202,23,FP1,197,-20.335,a,S2 match,0,co2a0000365,0.76953125
203,23,FP1,198,-16.917,a,S2 match,0,co2a0000365,0.7734375
204,23,FP1,199,-11.546,a,S2 match,0,co2a0000365,0.77734375
205,23,FP1,200,-8.128,a,S2 match,0,co2a0000365,0.78125
206,23,FP1,201,-8.616,a,S2 match,0,co2a0000365,0.78515625
207,23,FP1,202,-11.058,a,S2 match,0,co2a0000365,0.7890625
208,23,FP1,203,-13.011,a,S2 match,0,co2a0000365,0.79296875
209,23,FP1,204,-12.522,a,S2 match,0,co2a0000365,0.796875
210,23,FP1,205,-9.593,a,S2 match,0,co2a0000365,0.80078125
211,23,FP1,206,-6.663,a,S2 match,0,co2a0000365,0.8046875
212,23,FP1,207,-6.175,a,S2 match,0,co2a0000365,0.80859375
213,23,FP1,208,-8.128,a,S2 match,0,co2a0000365,0.8125
214,23,FP1,209,-11.058,a,S2 match,0,co2a0000365,0.81640625
215,23,FP1,210,-12.522,a,S2 match,0,co2a0000365,0.8203125
216,23,FP1,211,-12.034,a,S2 match,0,co2a0000365,0.82421875
217,23,FP1,212,-11.058,a,S2 match,0,co2a0000365,0.828125
218,23,FP1,213,-9.593,a,S2 match,0,co2a0000365,0.83203125
219,23,FP1,214,-10.569,a,S2 match,0,co2a0000365,0.8359375
220,23,FP1,215,-13.987,a,S2 match,0,co2a0000365,0.83984375
221,23,FP1,216,-18.382,a,S2 match,0,co2a0000365,0.84375
222,23,FP1,217,-21.8,a,S2 match,0,co2a0000365,0.84765625
223,23,FP1,218,-23.265,a,S2 match,0,co2a0000365,0.8515625
224,23,FP1,219,-22.776,a,S2 match,0,co2a0000365,0.85546875
225,23,FP1,220,-19.847,a,S2 match,0,co2a0000365,0.859375
226,23,FP1,221,-17.405,a,S2 match,0,co2a0000365,0.86328125
227,23,FP1,222,-15.94,a,S2 match,0,co2a0000365,0.8671875
228,23,FP1,223,-15.94,a,S2 match,0,co2a0000365,0.87109375
229,23,FP1,224,-16.917,a,S2 match,0,co2a0000365,0.875
230,23,FP1,225,-16.429,a,S2 match,0,co2a0000365,0.87890625
231,23,FP1,226,-14.476,a,S2 match,0,co2a0000365,0.8828125
232,23,FP1,227,-10.569,a,S2 match,0,co2a0000365,0.88671875
233,23,FP1,228,-6.175,a,S2 match,0,co2a0000365,0.890625
234,23,FP1,229,-3.733,a,S2 match,0,co2a0000365,0.89453125
235,23,FP1,230,-3.245,a,S2 match,0,co2a0000365,0.8984375
236,23,FP1,231,-5.686,a,S2 match,0,co2a0000365,0.90234375
237,23,FP1,232,-9.104,a,S2 match,0,co2a0000365,0.90625
238,23,FP1,233,-11.546,a,S2 match,0,co2a0000365,0.91015625
239,23,FP1,234,-13.011,a,S2 match,0,co2a0000365,0.9140625
240,23,FP1,235,-13.011,a,S2 match,0,co2a0000365,0.91796875
241,23,FP1,236,-13.011,a,S2 match,0,co2a0000365,0.921875
242,23,FP1,237,-13.499,a,S2 match,0,co2a0000365,0.92578125
243,23,FP1,238,-13.499,a,S2 match,0,co2a0000365,0.9296875
244,23,FP1,239,-12.522,a,S2 match,0,co2a0000365,0.93359375
245,23,FP1,240,-10.569,a,S2 match,0,co2a0000365,0.9375
246,23,FP1,241,-8.128,a,S2 match,0,co2a0000365,0.94140625
247,23,FP1,242,-7.151,a,S2 match,0,co2a0000365,0.9453125
248,23,FP1,243,-7.151,a,S2 match,0,co2a0000365,0.94921875
249,23,FP1,244,-8.616,a,S2 match,0,co2a0000365,0.953125
250,23,FP1,245,-9.104,a,S2 match,0,co2a0000365,0.95703125
251,23,FP1,246,-9.104,a,S2 match,0,co2a0000365,0.9609375
252,23,FP1,247,-8.616,a,S2 match,0,co2a0000365,0.96484375
253,23,FP1,248,-9.104,a,S2 match,0,co2a0000365,0.96875
254,23,FP1,249,-11.058,a,S2 match,0,co2a0000365,0.97265625
255,23,FP1,250,-13.011,a,S2 match,0,co2a0000365,0.9765625
256,23,FP1,251,-14.476,a,S2 match,0,co2a0000365,0.98046875
257,23,FP1,252,-14.964,a,S2 match,0,co2a0000365,0.984375
258,23,FP1,253,-13.987,a,S2 match,0,co2a0000365,0.98828125
259,23,FP1,254,-13.011,a,S2 match,0,co2a0000365,0.9921875
260,23,FP1,255,-12.522,a,S2 match,0,co2a0000365,0.99609375
262,23,FP2,0,-3.184,a,S2 match,1,co2a0000365,0.0
263,23,FP2,1,-4.161,a,S2 match,1,co2a0000365,0.00390625
264,23,FP2,2,-6.114,a,S2 match,1,co2a0000365,0.0078125
265,23,FP2,3,-8.555,a,S2 match,1,co2a0000365,0.01171875
266,23,FP2,4,-10.508,a,S2 match,1,co2a0000365,0.015625
267,23,FP2,5,-10.508,a,S2 match,1,co2a0000365,0.01953125
268,23,FP2,6,-8.555,a,S2 match,1,co2a0000365,0.0234375
269,23,FP2,7,-5.625,a,S2 match,1,co2a0000365,0.02734375
270,23,FP2,8,-0.743,a,S2 match,1,co2a0000365,0.03125
271,23,FP2,9,2.675,a,S2 match,1,co2a0000365,0.03515625
272,23,FP2,10,4.14,a,S2 match,1,co2a0000365,0.0390625
273,23,FP2,11,3.164,a,S2 match,1,co2a0000365,0.04296875
274,23,FP2,12,0.234,a,S2 match,1,co2a0000365,0.046875
275,23,FP2,13,-3.672,a,S2 match,1,co2a0000365,0.05078125
276,23,FP2,14,-7.09,a,S2 match,1,co2a0000365,0.0546875
277,23,FP2,15,-8.067,a,S2 match,1,co2a0000365,0.05859375
278,23,FP2,16,-8.067,a,S2 match,1,co2a0000365,0.0625
279,23,FP2,17,-7.579,a,S2 match,1,co2a0000365,0.06640625
280,23,FP2,18,-8.067,a,S2 match,1,co2a0000365,0.0703125
281,23,FP2,19,-10.508,a,S2 match,1,co2a0000365,0.07421875
282,23,FP2,20,-13.926,a,S2 match,1,co2a0000365,0.078125
283,23,FP2,21,-18.321,a,S2 match,1,co2a0000365,0.08203125
284,23,FP2,22,-21.739,a,S2 match,1,co2a0000365,0.0859375
285,23,FP2,23,-23.692,a,S2 match,1,co2a0000365,0.08984375
286,23,FP2,24,-22.715,a,S2 match,1,co2a0000365,0.09375
287,23,FP2,25,-19.297,a,S2 match,1,co2a0000365,0.09765625
288,23,FP2,26,-14.414,a,S2 match,1,co2a0000365,0.1015625
289,23,FP2,27,-10.02,a,S2 match,1,co2a0000365,0.10546875
290,23,FP2,28,-7.09,a,S2 match,1,co2a0000365,0.109375
291,23,FP2,29,-4.649,a,S2 match,1,co2a0000365,0.11328125
292,23,FP2,30,-2.696,a,S2 match,1,co2a0000365,0.1171875
293,23,FP2,31,-2.207,a,S2 match,1,co2a0000365,0.12109375
294,23,FP2,32,-0.254,a,S2 match,1,co2a0000365,0.125
295,23,FP2,33,1.211,a,S2 match,1,co2a0000365,0.12890625
296,23,FP2,34,3.164,a,S2 match,1,co2a0000365,0.1328125
297,23,FP2,35,4.14,a,S2 match,1,co2a0000365,0.13671875
298,23,FP2,36,3.164,a,S2 match,1,co2a0000365,0.140625
299,23,FP2,37,0.234,a,S2 match,1,co2a0000365,0.14453125
300,23,FP2,38,-4.161,a,S2 match,1,co2a0000365,0.1484375
301,23,FP2,39,-8.555,a,S2 match,1,co2a0000365,0.15234375
302,23,FP2,40,-11.973,a,S2 match,1,co2a0000365,0.15625
303,23,FP2,41,-12.461,a,S2 match,1,co2a0000365,0.16015625
304,23,FP2,42,-11.485,a,S2 match,1,co2a0000365,0.1640625
305,23,FP2,43,-9.532,a,S2 match,1,co2a0000365,0.16796875
306,23,FP2,44,-8.067,a,S2 match,1,co2a0000365,0.171875
307,23,FP2,45,-7.579,a,S2 match,1,co2a0000365,0.17578125
308,23,FP2,46,-7.09,a,S2 match,1,co2a0000365,0.1796875
309,23,FP2,47,-6.602,a,S2 match,1,co2a0000365,0.18359375
310,23,FP2,48,-5.625,a,S2 match,1,co2a0000365,0.1875
311,23,FP2,49,-3.672,a,S2 match,1,co2a0000365,0.19140625
312,23,FP2,50,-0.743,a,S2 match,1,co2a0000365,0.1953125
313,23,FP2,51,2.187,a,S2 match,1,co2a0000365,0.19921875
314,23,FP2,52,3.652,a,S2 match,1,co2a0000365,0.203125
315,23,FP2,53,1.699,a,S2 match,1,co2a0000365,0.20703125
316,23,FP2,54,-3.184,a,S2 match,1,co2a0000365,0.2109375
317,23,FP2,55,-10.02,a,S2 match,1,co2a0000365,0.21484375
318,23,FP2,56,-15.879,a,S2 match,1,co2a0000365,0.21875
319,23,FP2,57,-18.321,a,S2 match,1,co2a0000365,0.22265625
320,23,FP2,58,-17.832,a,S2 match,1,co2a0000365,0.2265625
321,23,FP2,59,-16.856,a,S2 match,1,co2a0000365,0.23046875
322,23,FP2,60,-15.879,a,S2 match,1,co2a0000365,0.234375
323,23,FP2,61,-16.856,a,S2 match,1,co2a0000365,0.23828125
324,23,FP2,62,-19.297,a,S2 match,1,co2a0000365,0.2421875
325,23,FP2,63,-22.227,a,S2 match,1,co2a0000365,0.24609375
326,23,FP2,64,-24.18,a,S2 match,1,co2a0000365,0.25
327,23,FP2,65,-25.157,a,S2 match,1,co2a0000365,0.25390625
328,23,FP2,66,-25.157,a,S2 match,1,co2a0000365,0.2578125
329,23,FP2,67,-24.668,a,S2 match,1,co2a0000365,0.26171875
330,23,FP2,68,-24.18,a,S2 match,1,co2a0000365,0.265625
331,23,FP2,69,-23.692,a,S2 match,1,co2a0000365,0.26953125
332,23,FP2,70,-22.715,a,S2 match,1,co2a0000365,0.2734375
333,23,FP2,71,-21.25,a,S2 match,1,co2a0000365,0.27734375
334,23,FP2,72,-19.297,a,S2 match,1,co2a0000365,0.28125
335,23,FP2,73,-17.832,a,S2 match,1,co2a0000365,0.28515625
336,23,FP2,74,-17.344,a,S2 match,1,co2a0000365,0.2890625
337,23,FP2,75,-17.344,a,S2 match,1,co2a0000365,0.29296875
338,23,FP2,76,-18.321,a,S2 match,1,co2a0000365,0.296875
339,23,FP2,77,-19.297,a,S2 match,1,co2a0000365,0.30078125
340,23,FP2,78,-18.809,a,S2 match,1,co2a0000365,0.3046875
341,23,FP2,79,-17.344,a,S2 match,1,co2a0000365,0.30859375
342,23,FP2,80,-15.391,a,S2 match,1,co2a0000365,0.3125
343,23,FP2,81,-13.926,a,S2 match,1,co2a0000365,0.31640625
344,23,FP2,82,-13.438,a,S2 match,1,co2a0000365,0.3203125
345,23,FP2,83,-14.414,a,S2 match,1,co2a0000365,0.32421875
346,23,FP2,84,-15.879,a,S2 match,1,co2a0000365,0.328125
347,23,FP2,85,-17.344,a,S2 match,1,co2a0000365,0.33203125
348,23,FP2,86,-18.809,a,S2 match,1,co2a0000365,0.3359375
349,23,FP2,87,-20.274,a,S2 match,1,co2a0000365,0.33984375
350,23,FP2,88,-21.25,a,S2 match,1,co2a0000365,0.34375
351,23,FP2,89,-20.762,a,S2 match,1,co2a0000365,0.34765625
352,23,FP2,90,-19.786,a,S2 match,1,co2a0000365,0.3515625
353,23,FP2,91,-18.321,a,S2 match,1,co2a0000365,0.35546875
354,23,FP2,92,-16.856,a,S2 match,1,co2a0000365,0.359375
355,23,FP2,93,-16.856,a,S2 match,1,co2a0000365,0.36328125
356,23,FP2,94,-17.344,a,S2 match,1,co2a0000365,0.3671875
357,23,FP2,95,-19.297,a,S2 match,1,co2a0000365,0.37109375
358,23,FP2,96,-19.786,a,S2 match,1,co2a0000365,0.375
359,23,FP2,97,-20.762,a,S2 match,1,co2a0000365,0.37890625
360,23,FP2,98,-21.739,a,S2 match,1,co2a0000365,0.3828125
361,23,FP2,99,-22.715,a,S2 match,1,co2a0000365,0.38671875
362,23,FP2,100,-23.692,a,S2 match,1,co2a0000365,0.390625
363,23,FP2,101,-24.18,a,S2 match,1,co2a0000365,0.39453125
364,23,FP2,102,-23.204,a,S2 match,1,co2a0000365,0.3984375
365,23,FP2,103,-21.739,a,S2 match,1,co2a0000365,0.40234375
366,23,FP2,104,-20.762,a,S2 match,1,co2a0000365,0.40625
367,23,FP2,105,-21.25,a,S2 match,1,co2a0000365,0.41015625
368,23,FP2,106,-22.715,a,S2 match,1,co2a0000365,0.4140625
369,23,FP2,107,-24.18,a,S2 match,1,co2a0000365,0.41796875
370,23,FP2,108,-23.692,a,S2 match,1,co2a0000365,0.421875
371,23,FP2,109,-21.25,a,S2 match,1,co2a0000365,0.42578125
372,23,FP2,110,-18.321,a,S2 match,1,co2a0000365,0.4296875
373,23,FP2,111,-16.368,a,S2 match,1,co2a0000365,0.43359375
374,23,FP2,112,-15.879,a,S2 match,1,co2a0000365,0.4375
375,23,FP2,113,-17.344,a,S2 match,1,co2a0000365,0.44140625
376,23,FP2,114,-19.297,a,S2 match,1,co2a0000365,0.4453125
377,23,FP2,115,-20.274,a,S2 match,1,co2a0000365,0.44921875
378,23,FP2,116,-19.786,a,S2 match,1,co2a0000365,0.453125
379,23,FP2,117,-19.786,a,S2 match,1,co2a0000365,0.45703125
380,23,FP2,118,-19.786,a,S2 match,1,co2a0000365,0.4609375
381,23,FP2,119,-20.274,a,S2 match,1,co2a0000365,0.46484375
382,23,FP2,120,-20.762,a,S2 match,1,co2a0000365,0.46875
383,23,FP2,121,-21.739,a,S2 match,1,co2a0000365,0.47265625
384,23,FP2,122,-21.25,a,S2 match,1,co2a0000365,0.4765625
