,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
118,4,FP1,113,-5.747,c,S1 obj,0,co2c0000340,0.44140625
119,4,FP1,114,-8.189,c,S1 obj,0,co2c0000340,0.4453125
120,4,FP1,115,-9.654,c,S1 obj,0,co2c0000340,0.44921875
121,4,FP1,116,-9.654,c,S1 obj,0,co2c0000340,0.453125
122,4,FP1,117,-7.701,c,S1 obj,0,co2c0000340,0.45703125
123,4,FP1,118,-5.259,c,S1 obj,0,co2c0000340,0.4609375
124,4,FP1,119,-4.283,c,S1 obj,0,co2c0000340,0.46484375
125,4,FP1,120,-6.724,c,S1 obj,0,co2c0000340,0.46875
126,4,FP1,121,-11.607,c,S1 obj,0,co2c0000340,0.47265625
127,4,FP1,122,-16.49,c,S1 obj,0,co2c0000340,0.4765625
128,4,FP1,123,-17.466,c,S1 obj,0,co2c0000340,0.48046875
129,4,FP1,124,-13.56,c,S1 obj,0,co2c0000340,0.484375
130,4,FP1,125,-7.212,c,S1 obj,0,co2c0000340,0.48828125
131,4,FP1,126,-2.33,c,S1 obj,0,co2c0000340,0.4921875
132,4,FP1,127,-1.841,c,S1 obj,0,co2c0000340,0.49609375
133,4,FP1,128,-5.259,c,S1 obj,0,co2c0000340,0.5
134,4,FP1,129,-9.654,c,S1 obj,0,co2c0000340,0.50390625
135,4,FP1,130,-12.095,c,S1 obj,0,co2c0000340,0.5078125
136,4,FP1,131,-10.142,c,S1 obj,0,co2c0000340,0.51171875
137,4,FP1,132,-5.747,c,S1 obj,0,co2c0000340,0.515625
138,4,FP1,133,0.112,c,S1 obj,0,co2c0000340,0.51953125
139,4,FP1,134,3.53,c,S1 obj,0,co2c0000340,0.5234375
140,4,FP1,135,2.065,c,S1 obj,0,co2c0000340,0.52734375
141,4,FP1,136,-2.33,c,S1 obj,0,co2c0000340,0.53125
142,4,FP1,137,-7.212,c,S1 obj,0,co2c0000340,0.53515625
143,4,FP1,138,-11.607,c,S1 obj,0,co2c0000340,0.5390625
144,4,FP1,139,-13.56,c,S1 obj,0,co2c0000340,0.54296875
145,4,FP1,140,-13.072,c,S1 obj,0,co2c0000340,0.546875
146,4,FP1,141,-11.607,c,S1 obj,0,co2c0000340,0.55078125
147,4,FP1,142,-10.142,c,S1 obj,0,co2c0000340,0.5546875
148,4,FP1,143,-9.165,c,S1 obj,0,co2c0000340,0.55859375
149,4,FP1,144,-9.165,c,S1 obj,0,co2c0000340,0.5625
150,4,FP1,145,-11.119,c,S1 obj,0,co2c0000340,0.56640625
151,4,FP1,146,-14.048,c,S1 obj,0,co2c0000340,0.5703125
152,4,FP1,147,-17.955,c,S1 obj,0,co2c0000340,0.57421875
153,4,FP1,148,-20.396,c,S1 obj,0,co2c0000340,0.578125
154,4,FP1,149,-21.372,c,S1 obj,0,co2c0000340,0.58203125
155,4,FP1,150,-19.908,c,S1 obj,0,co2c0000340,0.5859375
156,4,FP1,151,-16.978,c,S1 obj,0,co2c0000340,0.58984375
157,4,FP1,152,-14.048,c,S1 obj,0,co2c0000340,0.59375
158,4,FP1,153,-12.583,c,S1 obj,0,co2c0000340,0.59765625
159,4,FP1,154,-11.119,c,S1 obj,0,co2c0000340,0.6015625
160,4,FP1,155,-10.142,c,S1 obj,0,co2c0000340,0.60546875
161,4,FP1,156,-9.165,c,S1 obj,0,co2c0000340,0.609375
162,4,FP1,157,-8.677,c,S1 obj,0,co2c0000340,0.61328125
163,4,FP1,158,-10.142,c,S1 obj,0,co2c0000340,0.6171875
164,4,FP1,159,-11.607,c,S1 obj,0,co2c0000340,0.62109375
165,4,FP1,160,-12.583,c,S1 obj,0,co2c0000340,0.625
166,4,FP1,161,-13.072,c,S1 obj,0,co2c0000340,0.62890625
167,4,FP1,162,-12.583,c,S1 obj,0,co2c0000340,0.6328125
168,4,FP1,163,-13.072,c,S1 obj,0,co2c0000340,0.63671875
169,4,FP1,164,-15.025,c,S1 obj,0,co2c0000340,0.640625
170,4,FP1,165,-18.443,c,S1 obj,0,co2c0000340,0.64453125
171,4,FP1,166,-21.861,c,S1 obj,0,co2c0000340,0.6484375
172,4,FP1,167,-22.837,c,S1 obj,0,co2c0000340,0.65234375
173,4,FP1,168,-21.861,c,S1 obj,0,co2c0000340,0.65625
174,4,FP1,169,-19.419,c,S1 obj,0,co2c0000340,0.66015625
175,4,FP1,170,-17.955,c,S1 obj,0,co2c0000340,0.6640625
176,4,FP1,171,-17.466,c,S1 obj,0,co2c0000340,0.66796875
177,4,FP1,172,-17.466,c,S1 obj,0,co2c0000340,0.671875
178,4,FP1,173,-16.49,c,S1 obj,0,co2c0000340,0.67578125
179,4,FP1,174,-14.537,c,S1 obj,0,co2c0000340,0.6796875
180,4,FP1,175,-12.095,c,S1 obj,0,co2c0000340,0.68359375
181,4,FP1,176,-9.654,c,S1 obj,0,co2c0000340,0.6875
182,4,FP1,177,-8.677,c,S1 obj,0,co2c0000340,0.69140625
183,4,FP1,178,-8.677,c,S1 obj,0,co2c0000340,0.6953125
184,4,FP1,179,-8.189,c,S1 obj,0,co2c0000340,0.69921875
185,4,FP1,180,-8.189,c,S1 obj,0,co2c0000340,0.703125
186,4,FP1,181,-8.189,c,S1 obj,0,co2c0000340,0.70703125
187,4,FP1,182,-8.677,c,S1 obj,0,co2c0000340,0.7109375
188,4,FP1,183,-9.165,c,S1 obj,0,co2c0000340,0.71484375
189,4,FP1,184,-9.654,c,S1 obj,0,co2c0000340,0.71875
190,4,FP1,185,-8.677,c,S1 obj,0,co2c0000340,0.72265625
191,4,FP1,186,-7.701,c,S1 obj,0,co2c0000340,0.7265625
192,4,FP1,187,-7.701,c,S1 obj,0,co2c0000340,0.73046875
193,4,FP1,188,-7.701,c,S1 obj,0,co2c0000340,0.734375
194,4,FP1,189,-8.189,c,S1 obj,0,co2c0000340,0.73828125
195,4,FP1,190,-7.701,c,S1 obj,0,co2c0000340,0.7421875
196,4,FP1,191,-6.236,c,S1 obj,0,co2c0000340,0.74609375
197,4,FP1,192,-4.771,c,S1 obj,0,co2c0000340,0.75
198,4,FP1,193,-3.794,c,S1 obj,0,co2c0000340,0.75390625
199,4,FP1,194,-4.283,c,S1 obj,0,co2c0000340,0.7578125
200,4,FP1,195,-4.771,c,S1 obj,0,co2c0000340,0.76171875
201,4,FP1,196,-5.259,c,S1 obj,0,co2c0000340,0.765625
202,4,FP1,197,-3.306,c,S1 obj,0,co2c0000340,0.76953125
203,4,FP1,198,-1.353,c,S1 obj,0,co2c0000340,0.7734375
204,4,FP1,199,1.088,c,S1 obj,0,co2c0000340,0.77734375
205,4,FP1,200,1.577,c,S1 obj,0,co2c0000340,0.78125
206,4,FP1,201,0.6,c,S1 obj,0,co2c0000340,0.78515625
207,4,FP1,202,-1.841,c,S1 obj,0,co2c0000340,0.7890625
208,4,FP1,203,-4.283,c,S1 obj,0,co2c0000340,0.79296875
209,4,FP1,204,-6.724,c,S1 obj,0,co2c0000340,0.796875
210,4,FP1,205,-9.165,c,S1 obj,0,co2c0000340,0.80078125
211,4,FP1,206,-10.142,c,S1 obj,0,co2c0000340,0.8046875
212,4,FP1,207,-9.654,c,S1 obj,0,co2c0000340,0.80859375
213,4,FP1,208,-6.724,c,S1 obj,0,co2c0000340,0.8125
214,4,FP1,209,-2.33,c,S1 obj,0,co2c0000340,0.81640625
215,4,FP1,210,2.065,c,S1 obj,0,co2c0000340,0.8203125
216,4,FP1,211,5.483,c,S1 obj,0,co2c0000340,0.82421875
217,4,FP1,212,7.436,c,S1 obj,0,co2c0000340,0.828125
218,4,FP1,213,7.924,c,S1 obj,0,co2c0000340,0.83203125
219,4,FP1,214,8.413,c,S1 obj,0,co2c0000340,0.8359375
220,4,FP1,215,7.436,c,S1 obj,0,co2c0000340,0.83984375
221,4,FP1,216,6.46,c,S1 obj,0,co2c0000340,0.84375
222,4,FP1,217,5.971,c,S1 obj,0,co2c0000340,0.84765625
223,4,FP1,218,7.436,c,S1 obj,0,co2c0000340,0.8515625
224,4,FP1,219,10.854,c,S1 obj,0,co2c0000340,0.85546875
225,4,FP1,220,14.76,c,S1 obj,0,co2c0000340,0.859375
226,4,FP1,221,16.225,c,S1 obj,0,co2c0000340,0.86328125
227,4,FP1,222,14.76,c,S1 obj,0,co2c0000340,0.8671875
228,4,FP1,223,10.854,c,S1 obj,0,co2c0000340,0.87109375
229,4,FP1,224,5.971,c,S1 obj,0,co2c0000340,0.875
230,4,FP1,225,2.065,c,S1 obj,0,co2c0000340,0.87890625
231,4,FP1,226,-0.376,c,S1 obj,0,co2c0000340,0.8828125
232,4,FP1,227,-1.353,c,S1 obj,0,co2c0000340,0.88671875
233,4,FP1,228,-1.353,c,S1 obj,0,co2c0000340,0.890625
234,4,FP1,229,0.112,c,S1 obj,0,co2c0000340,0.89453125
235,4,FP1,230,2.065,c,S1 obj,0,co2c0000340,0.8984375
236,4,FP1,231,4.018,c,S1 obj,0,co2c0000340,0.90234375
237,4,FP1,232,5.483,c,S1 obj,0,co2c0000340,0.90625
238,4,FP1,233,4.506,c,S1 obj,0,co2c0000340,0.91015625
239,4,FP1,234,2.553,c,S1 obj,0,co2c0000340,0.9140625
240,4,FP1,235,1.577,c,S1 obj,0,co2c0000340,0.91796875
241,4,FP1,236,2.553,c,S1 obj,0,co2c0000340,0.921875
242,4,FP1,237,6.46,c,S1 obj,0,co2c0000340,0.92578125
243,4,FP1,238,11.831,c,S1 obj,0,co2c0000340,0.9296875
244,4,FP1,239,14.76,c,S1 obj,0,co2c0000340,0.93359375
245,4,FP1,240,15.737,c,S1 obj,0,co2c0000340,0.9375
246,4,FP1,241,14.76,c,S1 obj,0,co2c0000340,0.94140625
247,4,FP1,242,13.295,c,S1 obj,0,co2c0000340,0.9453125
248,4,FP1,243,12.319,c,S1 obj,0,co2c0000340,0.94921875
249,4,FP1,244,12.319,c,S1 obj,0,co2c0000340,0.953125
250,4,FP1,245,11.342,c,S1 obj,0,co2c0000340,0.95703125
251,4,FP1,246,9.389,c,S1 obj,0,co2c0000340,0.9609375
252,4,FP1,247,5.971,c,S1 obj,0,co2c0000340,0.96484375
253,4,FP1,248,2.553,c,S1 obj,0,co2c0000340,0.96875
254,4,FP1,249,-0.376,c,S1 obj,0,co2c0000340,0.97265625
255,4,FP1,250,-2.818,c,S1 obj,0,co2c0000340,0.9765625
256,4,FP1,251,-4.771,c,S1 obj,0,co2c0000340,0.98046875
257,4,FP1,252,-6.724,c,S1 obj,0,co2c0000340,0.984375
258,4,FP1,253,-8.189,c,S1 obj,0,co2c0000340,0.98828125
259,4,FP1,254,-9.165,c,S1 obj,0,co2c0000340,0.9921875
260,4,FP1,255,-8.677,c,S1 obj,0,co2c0000340,0.99609375
262,4,FP2,0,-0.783,c,S1 obj,1,co2c0000340,0.0
263,4,FP2,1,1.658,c,S1 obj,1,co2c0000340,0.00390625
264,4,FP2,2,3.611,c,S1 obj,1,co2c0000340,0.0078125
265,4,FP2,3,3.611,c,S1 obj,1,co2c0000340,0.01171875
266,4,FP2,4,2.635,c,S1 obj,1,co2c0000340,0.015625
267,4,FP2,5,1.17,c,S1 obj,1,co2c0000340,0.01953125
268,4,FP2,6,1.17,c,S1 obj,1,co2c0000340,0.0234375
269,4,FP2,7,1.658,c,S1 obj,1,co2c0000340,0.02734375
270,4,FP2,8,3.123,c,S1 obj,1,co2c0000340,0.03125
271,4,FP2,9,3.123,c,S1 obj,1,co2c0000340,0.03515625
272,4,FP2,10,2.146,c,S1 obj,1,co2c0000340,0.0390625
273,4,FP2,11,0.682,c,S1 obj,1,co2c0000340,0.04296875
274,4,FP2,12,0.193,c,S1 obj,1,co2c0000340,0.046875
275,4,FP2,13,1.658,c,S1 obj,1,co2c0000340,0.05078125
276,4,FP2,14,3.611,c,S1 obj,1,co2c0000340,0.0546875
277,4,FP2,15,3.611,c,S1 obj,1,co2c0000340,0.05859375
278,4,FP2,16,0.682,c,S1 obj,1,co2c0000340,0.0625
279,4,FP2,17,-3.713,c,S1 obj,1,co2c0000340,0.06640625
280,4,FP2,18,-8.108,c,S1 obj,1,co2c0000340,0.0703125
281,4,FP2,19,-9.572,c,S1 obj,1,co2c0000340,0.07421875
282,4,FP2,20,-8.108,c,S1 obj,1,co2c0000340,0.078125
283,4,FP2,21,-4.69,c,S1 obj,1,co2c0000340,0.08203125
284,4,FP2,22,-1.272,c,S1 obj,1,co2c0000340,0.0859375
285,4,FP2,23,1.658,c,S1 obj,1,co2c0000340,0.08984375
286,4,FP2,24,4.1,c,S1 obj,1,co2c0000340,0.09375
287,4,FP2,25,6.053,c,S1 obj,1,co2c0000340,0.09765625
288,4,FP2,26,7.029,c,S1 obj,1,co2c0000340,0.1015625
289,4,FP2,27,4.1,c,S1 obj,1,co2c0000340,0.10546875
290,4,FP2,28,-1.76,c,S1 obj,1,co2c0000340,0.109375
291,4,FP2,29,-8.108,c,S1 obj,1,co2c0000340,0.11328125
292,4,FP2,30,-11.037,c,S1 obj,1,co2c0000340,0.1171875
293,4,FP2,31,-8.108,c,S1 obj,1,co2c0000340,0.12109375
294,4,FP2,32,-1.272,c,S1 obj,1,co2c0000340,0.125
295,4,FP2,33,6.053,c,S1 obj,1,co2c0000340,0.12890625
296,4,FP2,34,10.447,c,S1 obj,1,co2c0000340,0.1328125
297,4,FP2,35,9.959,c,S1 obj,1,co2c0000340,0.13671875
298,4,FP2,36,6.053,c,S1 obj,1,co2c0000340,0.140625
299,4,FP2,37,1.658,c,S1 obj,1,co2c0000340,0.14453125
300,4,FP2,38,-1.76,c,S1 obj,1,co2c0000340,0.1484375
301,4,FP2,39,-3.713,c,S1 obj,1,co2c0000340,0.15234375
302,4,FP2,40,-5.178,c,S1 obj,1,co2c0000340,0.15625
303,4,FP2,41,-5.178,c,S1 obj,1,co2c0000340,0.16015625
304,4,FP2,42,-3.713,c,S1 obj,1,co2c0000340,0.1640625
305,4,FP2,43,-1.76,c,S1 obj,1,co2c0000340,0.16796875
306,4,FP2,44,0.682,c,S1 obj,1,co2c0000340,0.171875
307,4,FP2,45,1.658,c,S1 obj,1,co2c0000340,0.17578125
308,4,FP2,46,2.146,c,S1 obj,1,co2c0000340,0.1796875
309,4,FP2,47,2.146,c,S1 obj,1,co2c0000340,0.18359375
310,4,FP2,48,1.658,c,S1 obj,1,co2c0000340,0.1875
311,4,FP2,49,1.658,c,S1 obj,1,co2c0000340,0.19140625
312,4,FP2,50,0.682,c,S1 obj,1,co2c0000340,0.1953125
313,4,FP2,51,-1.272,c,S1 obj,1,co2c0000340,0.19921875
314,4,FP2,52,-2.248,c,S1 obj,1,co2c0000340,0.203125
315,4,FP2,53,-1.76,c,S1 obj,1,co2c0000340,0.20703125
316,4,FP2,54,0.193,c,S1 obj,1,co2c0000340,0.2109375
317,4,FP2,55,3.123,c,S1 obj,1,co2c0000340,0.21484375
318,4,FP2,56,5.076,c,S1 obj,1,co2c0000340,0.21875
319,4,FP2,57,4.1,c,S1 obj,1,co2c0000340,0.22265625
320,4,FP2,58,1.658,c,S1 obj,1,co2c0000340,0.2265625
321,4,FP2,59,-0.783,c,S1 obj,1,co2c0000340,0.23046875
322,4,FP2,60,-2.736,c,S1 obj,1,co2c0000340,0.234375
323,4,FP2,61,-4.201,c,S1 obj,1,co2c0000340,0.23828125
324,4,FP2,62,-5.178,c,S1 obj,1,co2c0000340,0.2421875
325,4,FP2,63,-7.131,c,S1 obj,1,co2c0000340,0.24609375
326,4,FP2,64,-7.619,c,S1 obj,1,co2c0000340,0.25
327,4,FP2,65,-6.154,c,S1 obj,1,co2c0000340,0.25390625
328,4,FP2,66,-2.736,c,S1 obj,1,co2c0000340,0.2578125
329,4,FP2,67,0.682,c,S1 obj,1,co2c0000340,0.26171875
330,4,FP2,68,2.635,c,S1 obj,1,co2c0000340,0.265625
331,4,FP2,69,1.658,c,S1 obj,1,co2c0000340,0.26953125
332,4,FP2,70,0.682,c,S1 obj,1,co2c0000340,0.2734375
333,4,FP2,71,1.17,c,S1 obj,1,co2c0000340,0.27734375
334,4,FP2,72,5.564,c,S1 obj,1,co2c0000340,0.28125
335,4,FP2,73,10.447,c,S1 obj,1,co2c0000340,0.28515625
336,4,FP2,74,12.889,c,S1 obj,1,co2c0000340,0.2890625
337,4,FP2,75,11.424,c,S1 obj,1,co2c0000340,0.29296875
338,4,FP2,76,7.517,c,S1 obj,1,co2c0000340,0.296875
339,4,FP2,77,3.611,c,S1 obj,1,co2c0000340,0.30078125
340,4,FP2,78,1.658,c,S1 obj,1,co2c0000340,0.3046875
341,4,FP2,79,2.635,c,S1 obj,1,co2c0000340,0.30859375
342,4,FP2,80,3.611,c,S1 obj,1,co2c0000340,0.3125
343,4,FP2,81,3.611,c,S1 obj,1,co2c0000340,0.31640625
344,4,FP2,82,2.635,c,S1 obj,1,co2c0000340,0.3203125
345,4,FP2,83,1.658,c,S1 obj,1,co2c0000340,0.32421875
346,4,FP2,84,0.682,c,S1 obj,1,co2c0000340,0.328125
347,4,FP2,85,0.193,c,S1 obj,1,co2c0000340,0.33203125
348,4,FP2,86,0.193,c,S1 obj,1,co2c0000340,0.3359375
349,4,FP2,87,0.193,c,S1 obj,1,co2c0000340,0.33984375
350,4,FP2,88,1.658,c,S1 obj,1,co2c0000340,0.34375
351,4,FP2,89,4.1,c,S1 obj,1,co2c0000340,0.34765625
352,4,FP2,90,6.541,c,S1 obj,1,co2c0000340,0.3515625
353,4,FP2,91,7.517,c,S1 obj,1,co2c0000340,0.35546875
354,4,FP2,92,6.541,c,S1 obj,1,co2c0000340,0.359375
355,4,FP2,93,4.1,c,S1 obj,1,co2c0000340,0.36328125
356,4,FP2,94,1.658,c,S1 obj,1,co2c0000340,0.3671875
357,4,FP2,95,0.682,c,S1 obj,1,co2c0000340,0.37109375
358,4,FP2,96,2.146,c,S1 obj,1,co2c0000340,0.375
359,4,FP2,97,5.076,c,S1 obj,1,co2c0000340,0.37890625
360,4,FP2,98,8.006,c,S1 obj,1,co2c0000340,0.3828125
361,4,FP2,99,8.982,c,S1 obj,1,co2c0000340,0.38671875
362,4,FP2,100,8.494,c,S1 obj,1,co2c0000340,0.390625
363,4,FP2,101,6.053,c,S1 obj,1,co2c0000340,0.39453125
364,4,FP2,102,3.611,c,S1 obj,1,co2c0000340,0.3984375
365,4,FP2,103,2.146,c,S1 obj,1,co2c0000340,0.40234375
366,4,FP2,104,1.17,c,S1 obj,1,co2c0000340,0.40625
367,4,FP2,105,1.658,c,S1 obj,1,co2c0000340,0.41015625
368,4,FP2,106,2.635,c,S1 obj,1,co2c0000340,0.4140625
369,4,FP2,107,4.1,c,S1 obj,1,co2c0000340,0.41796875
370,4,FP2,108,5.076,c,S1 obj,1,co2c0000340,0.421875
371,4,FP2,109,5.076,c,S1 obj,1,co2c0000340,0.42578125
372,4,FP2,110,4.588,c,S1 obj,1,co2c0000340,0.4296875
373,4,FP2,111,2.635,c,S1 obj,1,co2c0000340,0.43359375
374,4,FP2,112,0.193,c,S1 obj,1,co2c0000340,0.4375
375,4,FP2,113,-2.736,c,S1 obj,1,co2c0000340,0.44140625
376,4,FP2,114,-7.619,c,S1 obj,1,co2c0000340,0.4453125
377,4,FP2,115,-11.037,c,S1 obj,1,co2c0000340,0.44921875
378,4,FP2,116,-12.014,c,S1 obj,1,co2c0000340,0.453125
379,4,FP2,117,-10.061,c,S1 obj,1,co2c0000340,0.45703125
